,date,name,region_id,value
635,2020-04-04,one_day,kr-seoul,39
636,2020-04-04,one_day,mc-monaco,2
637,2020-04-04,one_day,mx-df,11
638,2020-04-04,one_day,nl-randstad,5
639,2020-04-04,one_day,pt-lisbon,10
640,2020-04-04,one_day,ru-moscow,13
641,2020-04-04,one_day,ru-stpetersburg,18
642,2020-04-04,one_day,se-stockholm,27
643,2020-04-04,one_day,sg-singapore,50
644,2020-04-04,one_day,tr-istanbul,5
645,2020-04-04,one_day,uk-birmingham,13
646,2020-04-04,one_day,uk-london,7
647,2020-04-04,one_day,uk-manchester,8
648,2020-04-04,one_day,us-boston,6
649,2020-04-04,one_day,us-chicago,7
650,2020-04-04,one_day,us-dc,5
651,2020-04-04,one_day,us-la,9
652,2020-04-04,one_day,us-nyc,6
653,2020-04-04,one_day,us-philadelphia,10
654,2020-04-04,one_day,us-seattle,7
655,2020-04-04,one_day,us-sf,6
656,2020-04-03,one_day,at-vienna,4
657,2020-04-03,one_day,au-melbourne,13
658,2020-04-03,one_day,au-sydney,13
659,2020-04-03,one_day,be-brussels,5
660,2020-04-03,one_day,br-saopaulo,11
661,2020-04-03,one_day,ca-montreal,11
662,2020-04-03,one_day,ca-toronto,16
663,2020-04-03,one_day,ca-vancouver,15
664,2020-04-03,one_day,de-berlin,10
665,2020-04-03,one_day,de-hamburg,10
666,2020-04-03,one_day,de-rhineruhr,12
667,2020-04-03,one_day,dk-copenhagen,9
668,2020-04-03,one_day,es-barcelona,2
669,2020-04-03,one_day,es-madrid,3
670,2020-04-03,one_day,fr-lyon,4
671,2020-04-03,one_day,fr-paris,5
672,2020-04-03,one_day,hk-hongkong,32
673,2020-04-03,one_day,it-milan,3
674,2020-04-03,one_day,it-rome,4
675,2020-04-03,one_day,jp-tokyo,12
676,2020-04-03,one_day,kr-seoul,42
677,2020-04-03,one_day,mc-monaco,6
678,2020-04-03,one_day,mx-df,13
679,2020-04-03,one_day,nl-randstad,4
680,2020-04-03,one_day,pt-lisbon,10
681,2020-04-03,one_day,ru-moscow,13
682,2020-04-03,one_day,ru-stpetersburg,17
683,2020-04-03,one_day,se-stockholm,27
684,2020-04-03,one_day,sg-singapore,44
685,2020-04-03,one_day,tr-istanbul,6
686,2020-04-03,one_day,uk-birmingham,13
687,2020-04-03,one_day,uk-london,8
688,2020-04-03,one_day,uk-manchester,8
689,2020-04-03,one_day,us-boston,5
690,2020-04-03,one_day,us-chicago,7
691,2020-04-03,one_day,us-dc,5
692,2020-04-03,one_day,us-la,10
693,2020-04-03,one_day,us-nyc,6
694,2020-04-03,one_day,us-philadelphia,12
695,2020-04-03,one_day,us-seattle,9
696,2020-04-03,one_day,us-sf,6
697,2020-04-02,one_day,at-vienna,5
698,2020-04-02,one_day,au-melbourne,12
699,2020-04-02,one_day,au-sydney,13
700,2020-04-02,one_day,be-brussels,6
701,2020-04-02,one_day,br-saopaulo,12
702,2020-04-02,one_day,ca-montreal,11
703,2020-04-02,one_day,ca-toronto,15
704,2020-04-02,one_day,ca-vancouver,15
705,2020-04-02,one_day,de-berlin,11
706,2020-04-02,one_day,de-hamburg,13
707,2020-04-02,one_day,de-rhineruhr,16
708,2020-04-02,one_day,dk-copenhagen,10
709,2020-04-02,one_day,es-barcelona,3
710,2020-04-02,one_day,es-madrid,3
711,2020-04-02,one_day,fr-lyon,4
712,2020-04-02,one_day,fr-paris,5
713,2020-04-02,one_day,hk-hongkong,32
714,2020-04-02,one_day,it-milan,3
715,2020-04-02,one_day,it-rome,4
716,2020-04-02,one_day,jp-tokyo,9
717,2020-04-02,one_day,kr-seoul,37
718,2020-04-02,one_day,mc-monaco,5
719,2020-04-02,one_day,mx-df,14
720,2020-04-02,one_day,nl-randstad,6
721,2020-04-02,one_day,pt-lisbon,11
722,2020-04-02,one_day,ru-moscow,12
723,2020-04-02,one_day,ru-stpetersburg,18
724,2020-04-02,one_day,se-stockholm,28
725,2020-04-02,one_day,sg-singapore,49
726,2020-04-02,one_day,tr-istanbul,7
727,2020-04-02,one_day,uk-birmingham,13
728,2020-04-02,one_day,uk-london,9
729,2020-04-02,one_day,uk-manchester,9
730,2020-04-02,one_day,us-boston,5
731,2020-04-02,one_day,us-chicago,7
732,2020-04-02,one_day,us-dc,5
733,2020-04-02,one_day,us-la,11
734,2020-04-02,one_day,us-nyc,6
735,2020-04-02,one_day,us-philadelphia,11
736,2020-04-02,one_day,us-seattle,9
737,2020-04-02,one_day,us-sf,5
738,2020-04-01,one_day,at-vienna,6
739,2020-04-01,one_day,au-melbourne,15
740,2020-04-01,one_day,au-sydney,13
741,2020-04-01,one_day,be-brussels,7
742,2020-04-01,one_day,br-saopaulo,12
743,2020-04-01,one_day,ca-montreal,13
744,2020-04-01,one_day,ca-toronto,18
745,2020-04-01,one_day,ca-vancouver,16
746,2020-04-01,one_day,de-berlin,12
747,2020-04-01,one_day,de-hamburg,12
748,2020-04-01,one_day,de-rhineruhr,17
749,2020-04-01,one_day,dk-copenhagen,10
750,2020-04-01,one_day,es-barcelona,3
751,2020-04-01,one_day,es-madrid,4
752,2020-04-01,one_day,fr-lyon,4
753,2020-04-01,one_day,fr-paris,5
754,2020-04-01,one_day,hk-hongkong,33
755,2020-04-01,one_day,it-milan,3
756,2020-04-01,one_day,it-rome,5
757,2020-04-01,one_day,jp-tokyo,7
758,2020-04-01,one_day,kr-seoul,37
759,2020-04-01,one_day,mc-monaco,7
760,2020-04-01,one_day,mx-df,15
761,2020-04-01,one_day,nl-randstad,6
762,2020-04-01,one_day,pt-lisbon,10
763,2020-04-01,one_day,ru-moscow,14
764,2020-04-01,one_day,ru-stpetersburg,20
765,2020-04-01,one_day,se-stockholm,30
766,2020-04-01,one_day,sg-singapore,51
767,2020-04-01,one_day,tr-istanbul,8
768,2020-04-01,one_day,uk-birmingham,12
769,2020-04-01,one_day,uk-london,9
770,2020-04-01,one_day,uk-manchester,10
771,2020-04-01,one_day,us-boston,6
772,2020-04-01,one_day,us-chicago,7
773,2020-04-01,one_day,us-dc,5
774,2020-04-01,one_day,us-la,11
775,2020-04-01,one_day,us-nyc,7
776,2020-04-01,one_day,us-philadelphia,12
777,2020-04-01,one_day,us-seattle,8
778,2020-04-01,one_day,us-sf,5
779,2020-03-31,one_day,at-vienna,6
780,2020-03-31,one_day,au-melbourne,15
781,2020-03-31,one_day,au-sydney,14
782,2020-03-31,one_day,be-brussels,7
783,2020-03-31,one_day,br-saopaulo,14
784,2020-03-31,one_day,ca-montreal,12
785,2020-03-31,one_day,ca-toronto,18
786,2020-03-31,one_day,ca-vancouver,17
787,2020-03-31,one_day,de-berlin,12
788,2020-03-31,one_day,de-hamburg,13
789,2020-03-31,one_day,de-rhineruhr,15
790,2020-03-31,one_day,dk-copenhagen,12
791,2020-03-31,one_day,es-barcelona,3
792,2020-03-31,one_day,es-madrid,4
793,2020-03-31,one_day,fr-lyon,4
794,2020-03-31,one_day,fr-paris,6
795,2020-03-31,one_day,hk-hongkong,33
796,2020-03-31,one_day,it-milan,3
797,2020-03-31,one_day,it-rome,5
798,2020-03-31,one_day,jp-tokyo,10
799,2020-03-31,one_day,kr-seoul,36
800,2020-03-31,one_day,mc-monaco,5
801,2020-03-31,one_day,mx-df,17
802,2020-03-31,one_day,nl-randstad,6
803,2020-03-31,one_day,pt-lisbon,12
804,2020-03-31,one_day,ru-moscow,17
805,2020-03-31,one_day,ru-stpetersburg,24
806,2020-03-31,one_day,se-stockholm,28
807,2020-03-31,one_day,sg-singapore,55
808,2020-03-31,one_day,tr-istanbul,8
809,2020-03-31,one_day,uk-birmingham,13
810,2020-03-31,one_day,uk-london,10
811,2020-03-31,one_day,uk-manchester,10
812,2020-03-31,one_day,us-boston,6
813,2020-03-31,one_day,us-chicago,7
814,2020-03-31,one_day,us-dc,5
815,2020-03-31,one_day,us-la,11
816,2020-03-31,one_day,us-nyc,7
817,2020-03-31,one_day,us-philadelphia,10
818,2020-03-31,one_day,us-seattle,8
819,2020-03-31,one_day,us-sf,6
820,2020-03-30,one_day,at-vienna,5
821,2020-03-30,one_day,au-melbourne,18
822,2020-03-30,one_day,au-sydney,16
823,2020-03-30,one_day,be-brussels,7
824,2020-03-30,one_day,br-saopaulo,14
825,2020-03-30,one_day,ca-montreal,13
826,2020-03-30,one_day,ca-toronto,17
827,2020-03-30,one_day,ca-vancouver,17
828,2020-03-30,one_day,de-berlin,12
829,2020-03-30,one_day,de-hamburg,14
830,2020-03-30,one_day,de-rhineruhr,15
831,2020-03-30,one_day,dk-copenhagen,9
832,2020-03-30,one_day,es-barcelona,4
833,2020-03-30,one_day,es-madrid,4
834,2020-03-30,one_day,fr-lyon,4
835,2020-03-30,one_day,fr-paris,6
836,2020-03-30,one_day,hk-hongkong,32
837,2020-03-30,one_day,it-milan,4
838,2020-03-30,one_day,it-rome,5
839,2020-03-30,one_day,jp-tokyo,11
840,2020-03-30,one_day,kr-seoul,38
841,2020-03-30,one_day,mc-monaco,7
842,2020-03-30,one_day,mx-df,18
843,2020-03-30,one_day,nl-randstad,5
844,2020-03-30,one_day,pt-lisbon,11
845,2020-03-30,one_day,ru-moscow,17
846,2020-03-30,one_day,ru-stpetersburg,28
847,2020-03-30,one_day,se-stockholm,28
848,2020-03-30,one_day,sg-singapore,53
849,2020-03-30,one_day,tr-istanbul,9
850,2020-03-30,one_day,uk-birmingham,16
851,2020-03-30,one_day,uk-london,10
852,2020-03-30,one_day,uk-manchester,13
853,2020-03-30,one_day,us-boston,6
854,2020-03-30,one_day,us-chicago,8
855,2020-03-30,one_day,us-dc,8
856,2020-03-30,one_day,us-la,12
857,2020-03-30,one_day,us-nyc,8
858,2020-03-30,one_day,us-philadelphia,13
859,2020-03-30,one_day,us-seattle,8
860,2020-03-30,one_day,us-sf,8
861,2020-03-29,one_day,at-vienna,3
862,2020-03-29,one_day,au-melbourne,18
863,2020-03-29,one_day,au-sydney,19
864,2020-03-29,one_day,be-brussels,6
865,2020-03-29,one_day,br-saopaulo,13
866,2020-03-29,one_day,ca-montreal,11
867,2020-03-29,one_day,ca-toronto,18
868,2020-03-29,one_day,ca-vancouver,15
869,2020-03-29,one_day,de-berlin,8
870,2020-03-29,one_day,de-hamburg,10
871,2020-03-29,one_day,de-rhineruhr,12
872,2020-03-29,one_day,dk-copenhagen,7
873,2020-03-29,one_day,es-barcelona,3
874,2020-03-29,one_day,es-madrid,3
875,2020-03-29,one_day,fr-lyon,3
876,2020-03-29,one_day,fr-paris,5
877,2020-03-29,one_day,hk-hongkong,28
878,2020-03-29,one_day,it-milan,3
879,2020-03-29,one_day,it-rome,3
880,2020-03-29,one_day,jp-tokyo,7
881,2020-03-29,one_day,kr-seoul,35
882,2020-03-29,one_day,mc-monaco,5
883,2020-03-29,one_day,mx-df,15
884,2020-03-29,one_day,nl-randstad,5
885,2020-03-29,one_day,pt-lisbon,11
886,2020-03-29,one_day,ru-moscow,27
887,2020-03-29,one_day,ru-stpetersburg,28
888,2020-03-29,one_day,se-stockholm,28
889,2020-03-29,one_day,sg-singapore,54
890,2020-03-29,one_day,tr-istanbul,7
891,2020-03-29,one_day,uk-birmingham,14
892,2020-03-29,one_day,uk-london,8
893,2020-03-29,one_day,uk-manchester,11
894,2020-03-29,one_day,us-boston,6
895,2020-03-29,one_day,us-chicago,9
896,2020-03-29,one_day,us-dc,7
897,2020-03-29,one_day,us-la,11
898,2020-03-29,one_day,us-nyc,5
899,2020-03-29,one_day,us-philadelphia,11
900,2020-03-29,one_day,us-seattle,12
901,2020-03-29,one_day,us-sf,7
902,2020-03-28,one_day,at-vienna,5
903,2020-03-28,one_day,au-melbourne,18
904,2020-03-28,one_day,au-sydney,18
905,2020-03-28,one_day,be-brussels,6
906,2020-03-28,one_day,br-saopaulo,13
907,2020-03-28,one_day,ca-montreal,12
908,2020-03-28,one_day,ca-toronto,19
909,2020-03-28,one_day,ca-vancouver,13
910,2020-03-28,one_day,de-berlin,10
911,2020-03-28,one_day,de-hamburg,11
912,2020-03-28,one_day,de-rhineruhr,12
913,2020-03-28,one_day,dk-copenhagen,8
914,2020-03-28,one_day,es-barcelona,3
915,2020-03-28,one_day,es-madrid,3
916,2020-03-28,one_day,fr-lyon,4
917,2020-03-28,one_day,fr-paris,5
918,2020-03-28,one_day,hk-hongkong,28
919,2020-03-28,one_day,it-milan,2
920,2020-03-28,one_day,it-rome,4
921,2020-03-28,one_day,jp-tokyo,12
922,2020-03-28,one_day,kr-seoul,36
923,2020-03-28,one_day,mc-monaco,7
924,2020-03-28,one_day,mx-df,16
925,2020-03-28,one_day,nl-randstad,5
926,2020-03-28,one_day,pt-lisbon,12
927,2020-03-28,one_day,ru-moscow,32
928,2020-03-28,one_day,ru-stpetersburg,35
929,2020-03-28,one_day,se-stockholm,28
930,2020-03-28,one_day,sg-singapore,56
931,2020-03-28,one_day,tr-istanbul,7
932,2020-03-28,one_day,uk-birmingham,14
933,2020-03-28,one_day,uk-london,8
934,2020-03-28,one_day,uk-manchester,10
935,2020-03-28,one_day,us-boston,6
936,2020-03-28,one_day,us-chicago,7
937,2020-03-28,one_day,us-dc,6
938,2020-03-28,one_day,us-la,10
939,2020-03-28,one_day,us-nyc,6
940,2020-03-28,one_day,us-philadelphia,11
941,2020-03-28,one_day,us-seattle,10
942,2020-03-28,one_day,us-sf,6
943,2020-03-27,one_day,at-vienna,5
944,2020-03-27,one_day,au-melbourne,18
945,2020-03-27,one_day,au-sydney,18
946,2020-03-27,one_day,be-brussels,7
947,2020-03-27,one_day,br-saopaulo,12
948,2020-03-27,one_day,ca-montreal,13
949,2020-03-27,one_day,ca-toronto,18
950,2020-03-27,one_day,ca-vancouver,13
951,2020-03-27,one_day,de-berlin,10
952,2020-03-27,one_day,de-hamburg,11
953,2020-03-27,one_day,de-rhineruhr,13
954,2020-03-27,one_day,dk-copenhagen,8
955,2020-03-27,one_day,es-barcelona,3
956,2020-03-27,one_day,es-madrid,3
957,2020-03-27,one_day,fr-lyon,4
958,2020-03-27,one_day,fr-paris,5
959,2020-03-27,one_day,hk-hongkong,34
960,2020-03-27,one_day,it-milan,3
961,2020-03-27,one_day,it-rome,4
962,2020-03-27,one_day,jp-tokyo,12
963,2020-03-27,one_day,kr-seoul,37
964,2020-03-27,one_day,mc-monaco,7
965,2020-03-27,one_day,mx-df,18
966,2020-03-27,one_day,nl-randstad,5
967,2020-03-27,one_day,pt-lisbon,10
968,2020-03-27,one_day,ru-moscow,46
969,2020-03-27,one_day,ru-stpetersburg,56
970,2020-03-27,one_day,se-stockholm,27
971,2020-03-27,one_day,sg-singapore,53
972,2020-03-27,one_day,tr-istanbul,8
973,2020-03-27,one_day,uk-birmingham,14
974,2020-03-27,one_day,uk-london,9
975,2020-03-27,one_day,uk-manchester,12
976,2020-03-27,one_day,us-boston,7
977,2020-03-27,one_day,us-chicago,7
978,2020-03-27,one_day,us-dc,6
979,2020-03-27,one_day,us-la,11
980,2020-03-27,one_day,us-nyc,7
981,2020-03-27,one_day,us-philadelphia,14
982,2020-03-27,one_day,us-seattle,8
983,2020-03-27,one_day,us-sf,6
984,2020-03-26,one_day,at-vienna,6
985,2020-03-26,one_day,au-melbourne,20
986,2020-03-26,one_day,au-sydney,18
987,2020-03-26,one_day,be-brussels,8
988,2020-03-26,one_day,br-saopaulo,11
989,2020-03-26,one_day,ca-montreal,13
990,2020-03-26,one_day,ca-toronto,18
991,2020-03-26,one_day,ca-vancouver,17
992,2020-03-26,one_day,de-berlin,11
993,2020-03-26,one_day,de-hamburg,10
994,2020-03-26,one_day,de-rhineruhr,16
995,2020-03-26,one_day,dk-copenhagen,8
996,2020-03-26,one_day,es-barcelona,3
997,2020-03-26,one_day,es-madrid,4
998,2020-03-26,one_day,fr-lyon,4
999,2020-03-26,one_day,fr-paris,6
1000,2020-03-26,one_day,hk-hongkong,36
1001,2020-03-26,one_day,it-milan,3
1002,2020-03-26,one_day,it-rome,4
1003,2020-03-26,one_day,jp-tokyo,15
1004,2020-03-26,one_day,kr-seoul,36
1005,2020-03-26,one_day,mc-monaco,7
1006,2020-03-26,one_day,mx-df,21
1007,2020-03-26,one_day,nl-randstad,6
1008,2020-03-26,one_day,pt-lisbon,10
1009,2020-03-26,one_day,ru-moscow,49
1010,2020-03-26,one_day,ru-stpetersburg,57
1011,2020-03-26,one_day,se-stockholm,26
1012,2020-03-26,one_day,sg-singapore,56
1013,2020-03-26,one_day,tr-istanbul,10
1014,2020-03-26,one_day,uk-birmingham,16
1015,2020-03-26,one_day,uk-london,10
1016,2020-03-26,one_day,uk-manchester,12
1017,2020-03-26,one_day,us-boston,7
1018,2020-03-26,one_day,us-chicago,7
1019,2020-03-26,one_day,us-dc,7
1020,2020-03-26,one_day,us-la,12
1021,2020-03-26,one_day,us-nyc,8
1022,2020-03-26,one_day,us-philadelphia,15
1023,2020-03-26,one_day,us-seattle,9
1024,2020-03-26,one_day,us-sf,6
1025,2020-03-25,one_day,at-vienna,6
1026,2020-03-25,one_day,au-melbourne,20
1027,2020-03-25,one_day,au-sydney,20
1028,2020-03-25,one_day,be-brussels,7
1029,2020-03-25,one_day,br-saopaulo,12
1030,2020-03-25,one_day,ca-montreal,14
1031,2020-03-25,one_day,ca-toronto,19
1032,2020-03-25,one_day,ca-vancouver,16
1033,2020-03-25,one_day,de-berlin,12
1034,2020-03-25,one_day,de-hamburg,12
1035,2020-03-25,one_day,de-rhineruhr,15
1036,2020-03-25,one_day,dk-copenhagen,11
1037,2020-03-25,one_day,es-barcelona,4
1038,2020-03-25,one_day,es-madrid,4
1039,2020-03-25,one_day,fr-lyon,4
1040,2020-03-25,one_day,fr-paris,6
1041,2020-03-25,one_day,hk-hongkong,37
1042,2020-03-25,one_day,it-milan,3
1043,2020-03-25,one_day,it-rome,5
1044,2020-03-25,one_day,jp-tokyo,21
1045,2020-03-25,one_day,kr-seoul,37
1046,2020-03-25,one_day,mc-monaco,7
1047,2020-03-25,one_day,mx-df,23
1048,2020-03-25,one_day,nl-randstad,6
1049,2020-03-25,one_day,pt-lisbon,12
1050,2020-03-25,one_day,ru-moscow,54
1051,2020-03-25,one_day,ru-stpetersburg,69
1052,2020-03-25,one_day,se-stockholm,32
1053,2020-03-25,one_day,sg-singapore,62
1054,2020-03-25,one_day,tr-istanbul,10
1055,2020-03-25,one_day,uk-birmingham,18
1056,2020-03-25,one_day,uk-london,12
1057,2020-03-25,one_day,uk-manchester,13
1058,2020-03-25,one_day,us-boston,7
1059,2020-03-25,one_day,us-chicago,7
1060,2020-03-25,one_day,us-dc,6
1061,2020-03-25,one_day,us-la,13
1062,2020-03-25,one_day,us-nyc,7
1063,2020-03-25,one_day,us-philadelphia,13
1064,2020-03-25,one_day,us-seattle,8
1065,2020-03-25,one_day,us-sf,6
1066,2020-03-24,one_day,at-vienna,6
1067,2020-03-24,one_day,au-melbourne,25
1068,2020-03-24,one_day,au-sydney,23
1069,2020-03-24,one_day,be-brussels,7
1070,2020-03-24,one_day,br-saopaulo,11
1071,2020-03-24,one_day,ca-montreal,16
1072,2020-03-24,one_day,ca-toronto,22
1073,2020-03-24,one_day,ca-vancouver,18
1074,2020-03-24,one_day,de-berlin,12
1075,2020-03-24,one_day,de-hamburg,12
1076,2020-03-24,one_day,de-rhineruhr,16
1077,2020-03-24,one_day,dk-copenhagen,10
1078,2020-03-24,one_day,es-barcelona,4
1079,2020-03-24,one_day,es-madrid,5
1080,2020-03-24,one_day,fr-lyon,5
1081,2020-03-24,one_day,fr-paris,6
1082,2020-03-24,one_day,hk-hongkong,38
1083,2020-03-24,one_day,it-milan,4
1084,2020-03-24,one_day,it-rome,4
1085,2020-03-24,one_day,jp-tokyo,18
1086,2020-03-24,one_day,kr-seoul,36
1087,2020-03-24,one_day,mc-monaco,10
1088,2020-03-24,one_day,mx-df,28
1089,2020-03-24,one_day,nl-randstad,7
1090,2020-03-24,one_day,pt-lisbon,12
1091,2020-03-24,one_day,ru-moscow,56
1092,2020-03-24,one_day,ru-stpetersburg,68
1093,2020-03-24,one_day,se-stockholm,32
1094,2020-03-24,one_day,sg-singapore,66
1095,2020-03-24,one_day,tr-istanbul,10
1096,2020-03-24,one_day,uk-birmingham,21
1097,2020-03-24,one_day,uk-london,15
1098,2020-03-24,one_day,uk-manchester,16
1099,2020-03-24,one_day,us-boston,8
1100,2020-03-24,one_day,us-chicago,9
1101,2020-03-24,one_day,us-dc,7
1102,2020-03-24,one_day,us-la,12
1103,2020-03-24,one_day,us-nyc,8
1104,2020-03-24,one_day,us-philadelphia,13
1105,2020-03-24,one_day,us-seattle,10
1106,2020-03-24,one_day,us-sf,6
1107,2020-03-23,one_day,at-vienna,6
1108,2020-03-23,one_day,au-melbourne,33
1109,2020-03-23,one_day,au-sydney,28
1110,2020-03-23,one_day,be-brussels,8
1111,2020-03-23,one_day,br-saopaulo,13
1112,2020-03-23,one_day,ca-montreal,18
1113,2020-03-23,one_day,ca-toronto,23
1114,2020-03-23,one_day,ca-vancouver,24
1115,2020-03-23,one_day,de-berlin,13
1116,2020-03-23,one_day,de-hamburg,15
1117,2020-03-23,one_day,de-rhineruhr,17
1118,2020-03-23,one_day,dk-copenhagen,10
1119,2020-03-23,one_day,es-barcelona,5
1120,2020-03-23,one_day,es-madrid,5
1121,2020-03-23,one_day,fr-lyon,5
1122,2020-03-23,one_day,fr-paris,7
1123,2020-03-23,one_day,hk-hongkong,40
1124,2020-03-23,one_day,it-milan,4
1125,2020-03-23,one_day,it-rome,6
1126,2020-03-23,one_day,jp-tokyo,18
1127,2020-03-23,one_day,kr-seoul,36
1128,2020-03-23,one_day,mc-monaco,5
1129,2020-03-23,one_day,mx-df,30
1130,2020-03-23,one_day,nl-randstad,7
1131,2020-03-23,one_day,pt-lisbon,14
1132,2020-03-23,one_day,ru-moscow,56
1133,2020-03-23,one_day,ru-stpetersburg,73
1134,2020-03-23,one_day,se-stockholm,35
1135,2020-03-23,one_day,sg-singapore,63
1136,2020-03-23,one_day,tr-istanbul,11
1137,2020-03-23,one_day,uk-birmingham,31
1138,2020-03-23,one_day,uk-london,25
1139,2020-03-23,one_day,uk-manchester,28
1140,2020-03-23,one_day,us-boston,10
1141,2020-03-23,one_day,us-chicago,9
1142,2020-03-23,one_day,us-dc,9
1143,2020-03-23,one_day,us-la,16
1144,2020-03-23,one_day,us-nyc,8
1145,2020-03-23,one_day,us-philadelphia,17
1146,2020-03-23,one_day,us-seattle,14
1147,2020-03-23,one_day,us-sf,8
1148,2020-03-22,one_day,at-vienna,5
1149,2020-03-22,one_day,au-melbourne,42
1150,2020-03-22,one_day,au-sydney,45
1151,2020-03-22,one_day,be-brussels,8
1152,2020-03-22,one_day,br-saopaulo,17
1153,2020-03-22,one_day,ca-montreal,21
1154,2020-03-22,one_day,ca-toronto,27
1155,2020-03-22,one_day,ca-vancouver,22
1156,2020-03-22,one_day,de-berlin,11
1157,2020-03-22,one_day,de-hamburg,12
1158,2020-03-22,one_day,de-rhineruhr,15
1159,2020-03-22,one_day,dk-copenhagen,8
1160,2020-03-22,one_day,es-barcelona,3
1161,2020-03-22,one_day,es-madrid,4
1162,2020-03-22,one_day,fr-lyon,4
1163,2020-03-22,one_day,fr-paris,6
1164,2020-03-22,one_day,hk-hongkong,42
1165,2020-03-22,one_day,it-milan,3
1166,2020-03-22,one_day,it-rome,4
1167,2020-03-22,one_day,jp-tokyo,23
1168,2020-03-22,one_day,kr-seoul,38
1169,2020-03-22,one_day,mc-monaco,7
1170,2020-03-22,one_day,mx-df,28
1171,2020-03-22,one_day,nl-randstad,7
1172,2020-03-22,one_day,pt-lisbon,11
1173,2020-03-22,one_day,ru-moscow,56
1174,2020-03-22,one_day,ru-stpetersburg,63
1175,2020-03-22,one_day,se-stockholm,30
1176,2020-03-22,one_day,sg-singapore,67
1177,2020-03-22,one_day,tr-istanbul,11
1178,2020-03-22,one_day,uk-birmingham,25
1179,2020-03-22,one_day,uk-london,23
1180,2020-03-22,one_day,uk-manchester,26
1181,2020-03-22,one_day,us-boston,10
1182,2020-03-22,one_day,us-chicago,10
1183,2020-03-22,one_day,us-dc,11
1184,2020-03-22,one_day,us-la,13
1185,2020-03-22,one_day,us-nyc,8
1186,2020-03-22,one_day,us-philadelphia,17
1187,2020-03-22,one_day,us-seattle,18
1188,2020-03-22,one_day,us-sf,9
1189,2020-03-21,one_day,at-vienna,3
1190,2020-03-21,one_day,au-melbourne,46
1191,2020-03-21,one_day,au-sydney,47
1192,2020-03-21,one_day,be-brussels,7
1193,2020-03-21,one_day,br-saopaulo,17
1194,2020-03-21,one_day,ca-montreal,23
1195,2020-03-21,one_day,ca-toronto,30
1196,2020-03-21,one_day,ca-vancouver,27
1197,2020-03-21,one_day,de-berlin,12
1198,2020-03-21,one_day,de-hamburg,9
1199,2020-03-21,one_day,de-rhineruhr,13
1200,2020-03-21,one_day,dk-copenhagen,9
1201,2020-03-21,one_day,es-barcelona,4
1202,2020-03-21,one_day,es-madrid,4
1203,2020-03-21,one_day,fr-lyon,4
1204,2020-03-21,one_day,fr-paris,5
1205,2020-03-21,one_day,hk-hongkong,41
1206,2020-03-21,one_day,it-milan,3
1207,2020-03-21,one_day,it-rome,5
1208,2020-03-21,one_day,jp-tokyo,27
1209,2020-03-21,one_day,kr-seoul,39
1210,2020-03-21,one_day,mc-monaco,4
1211,2020-03-21,one_day,mx-df,31
1212,2020-03-21,one_day,nl-randstad,8
1213,2020-03-21,one_day,pt-lisbon,13
1214,2020-03-21,one_day,ru-moscow,53
1215,2020-03-21,one_day,ru-stpetersburg,65
1216,2020-03-21,one_day,se-stockholm,31
1217,2020-03-21,one_day,sg-singapore,75
1218,2020-03-21,one_day,tr-istanbul,11
1219,2020-03-21,one_day,uk-birmingham,31
1220,2020-03-21,one_day,uk-london,23
1221,2020-03-21,one_day,uk-manchester,26
1222,2020-03-21,one_day,us-boston,11
1223,2020-03-21,one_day,us-chicago,12
1224,2020-03-21,one_day,us-dc,14
1225,2020-03-21,one_day,us-la,15
1226,2020-03-21,one_day,us-nyc,10
1227,2020-03-21,one_day,us-philadelphia,19
1228,2020-03-21,one_day,us-seattle,18
1229,2020-03-21,one_day,us-sf,9
1230,2020-03-20,one_day,at-vienna,5
1231,2020-03-20,one_day,au-melbourne,49
1232,2020-03-20,one_day,au-sydney,56
1233,2020-03-20,one_day,be-brussels,7
1234,2020-03-20,one_day,br-saopaulo,19
1235,2020-03-20,one_day,ca-montreal,24
1236,2020-03-20,one_day,ca-toronto,27
1237,2020-03-20,one_day,ca-vancouver,27
1238,2020-03-20,one_day,de-berlin,13
1239,2020-03-20,one_day,de-hamburg,14
1240,2020-03-20,one_day,de-rhineruhr,16
1241,2020-03-20,one_day,dk-copenhagen,8
1242,2020-03-20,one_day,es-barcelona,5
1243,2020-03-20,one_day,es-madrid,4
1244,2020-03-20,one_day,fr-lyon,5
1245,2020-03-20,one_day,fr-paris,6
1246,2020-03-20,one_day,hk-hongkong,44
1247,2020-03-20,one_day,it-milan,4
1248,2020-03-20,one_day,it-rome,5
1249,2020-03-20,one_day,jp-tokyo,35
1250,2020-03-20,one_day,kr-seoul,44
1251,2020-03-20,one_day,mc-monaco,8
1252,2020-03-20,one_day,mx-df,42
1253,2020-03-20,one_day,nl-randstad,8
1254,2020-03-20,one_day,pt-lisbon,13
1255,2020-03-20,one_day,ru-moscow,56
1256,2020-03-20,one_day,ru-stpetersburg,72
1257,2020-03-20,one_day,se-stockholm,30
1258,2020-03-20,one_day,sg-singapore,73
1259,2020-03-20,one_day,tr-istanbul,14
1260,2020-03-20,one_day,uk-birmingham,38
1261,2020-03-20,one_day,uk-london,31
1262,2020-03-20,one_day,uk-manchester,36
1263,2020-03-20,one_day,us-boston,12
1264,2020-03-20,one_day,us-chicago,13
1265,2020-03-20,one_day,us-dc,12
